Id da Instalação;Id do Equipamento;Nome;Tipo do Equipamento;Id Tipo de Rede;Tipo de Rede;Agente Proprietário;Data Prevista;Data Entrada;Data de Necessidade do SIN
MGJMON;MGJMON2BC1          ;BC  230 kV   50 Mvar J.MONLEVADE 2             1 MG                     ;BCP;BAS;BASICA         ;;09/09/9999;;31/07/2009
MGJPH1;MGJPIU0BC1          ;BC 13P8 kV  3P0 Mvar JO.PINHEIRO 1             1 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGLAFA;MGLAFA0BC1          ;BC 13P8 kV  6P0 Mvar LAFAIETE 1                1 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;;31/12/1990;
MGLAFA;MGLAFA0BC2          ;BC 13P8 kV  6P0 Mvar LAFAIETE 1                2 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;;31/12/1990;
MGLAFA;MGLAFA0BC3          ;BC 13P8 kV  6P0 Mvar LAFAIETE 1                3 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;;31/12/1990;
MGLAFA;MGLAFA0BC4          ;BC 13P8 kV  6P0 Mvar LAFAIETE 1                4 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;;31/12/1990;
MGLAFA;MGLAFA0BC5          ;BC 13P8 kV  6P0 Mvar LAFAIETE 1                5 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;;31/12/1990;
MGLAFA;MGLAFA0BC6          ;BC 13P8 kV  6P0 Mvar LAFAIETE 1                6 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;;31/12/1990;
MGLAFA;MGLAFA0BC7          ;BC 13P8 kV 28P8 Mvar LAFAIETE 1                7 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;30/09/2011;18/09/2011;
MGMCL2;MGMCL20BC1          ;BC 13P8 kV  3P0 Mvar MONTESCLAROS2             1 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGMCL2;MGMCL20BC2          ;BC 13P8 kV  3P0 Mvar MONTESCLAROS2             2 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGMCL2;MGMCL20BC3          ;BC 13P8 kV  3P6 Mvar MONTESCLAROS2             3 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;31/10/2013;17/12/2012;
MGMCL2;MGMCL20BC4          ;BC 13P8 kV  3P6 Mvar MONTESCLAROS2             4 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;31/10/2013;17/12/2012;
MGMCL2;MGMCL21BC5          ;BC  138 kV 15P7 Mvar MONTESCLAROS2             5 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;30/08/2004;14/07/2004;
MGMESQ;MGMESQ0BC1          ;BC 13P8 kV 28P8 Mvar MESQUITA                  1 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;;26/05/2000;
MGMESQ;MGMESQ0BC2          ;BC 13P8 kV 28P8 Mvar MESQUITA                  2 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;;26/05/2000;
MGMESQ;MGMESQ0BC3          ;BC 13P8 kV 28P8 Mvar MESQUITA                  3 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;;26/05/2000;
MGMESQ;MGMESQ0BC4          ;BC 13P8 kV 28P8 Mvar MESQUITA                  4 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;;26/05/2000;
MGMCAR;MGMOO-0BC3          ;BC 13P8 kV  3P0 Mvar MONTE CARMELO             3 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGMCAR;MGMOO-0BC4          ;BC 13P8 kV  3P0 Mvar MONTE CARMELO             4 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGMATZ;MGMTZ-0BC1          ;BC 13P8 kV  3P0 Mvar MATOZINHOS                1 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGNEVE;MGNEVE0BC1          ;BC 13P8 kV  4P8 Mvar NEVES 1                   1 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGNEVE;MGNEVE0BC2          ;BC 13P8 kV  6P0 Mvar NEVES 1                   2 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGNEVE;MGNEVE0BC3          ;BC 13P8 kV  4P8 Mvar NEVES 1                   3 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;19/04/2000;
MGNEVE;MGNEVE0BC4          ;BC 13P8 kV  6P0 Mvar NEVES 1                   4 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;19/04/2000;
MGNEVE;MGNEVE1BC5          ;BC  138 kV 49P5 Mvar NEVES 1                   5 MG                     ;BCP;COM;COMPLEMENTAR   ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;30/11/2002;27/09/2002;01/01/2001
MGNEVE;MGNEVE1BC6          ;BC  138 kV 49P5 Mvar NEVES 1                   6 MG                     ;BCP;COM;COMPLEMENTAR   ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;30/11/2002;27/09/2002;01/01/2001
MGNEVE;MGNEVE1BC7          ;BC  138 kV 49P5 Mvar NEVES 1                   7 MG                     ;BCP;COM;COMPLEMENTAR   ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;30/11/2002;27/09/2002;01/01/2001
MGNEVE;MGNEVE1BC8          ;BC  138 kV  123 Mvar NEVES 1                  8A MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;09/09/9999;;01/01/2001
MGNEVE;MGNEVE3BC8          ;BC  345 kV  200 Mvar NEVES 1                   8 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;16/04/2013;23/09/2012;31/07/2011
MGNEVE;MGNEVE3BC9          ;BC  345 kV  100 Mvar NEVES 1                   9 MG                     ;BCP;BAS;BASICA         ;;09/09/9999;;31/05/2011
MGNGRA;MGNOG-0BC2          ;BC 13P8 kV  6P0 Mvar NOVA GRANJA               2 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGNGRA;MGNOG-0BC3          ;BC 13P8 kV  3P6 Mvar NOVA GRANJA               3 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGNGRA;MGNOG-0BC4          ;BC 13P8 kV  3P6 Mvar NOVA GRANJA               4 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGOPR2;MGOPR20BC5          ;BC 13P8 kV 11P6 Mvar OURO PRETO 2              5 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;;31/12/1990;
MGOPR2;MGOPR20BC7          ;BC 13P8 kV  7P9 Mvar OURO PRETO 2              7 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;;31/12/1990;
MGOPR2;MGOPR23BC8          ;BC  345 kV  200 Mvar OURO PRETO 2              4 MG                     ;BCP;BAS;BASICA         ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;02/11/2008;11/11/2008;30/06/2005
MGPASS;MGPASS1BC5          ;BC  138 kV 17P1 Mvar PASSOS                    5 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;01/08/1988;
MGPIRA;MGPIRA1BC1          ;BC  138 kV 17P1 Mvar PIRAPORA 1                1 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;01/01/1984;
MGPIRA;MGPIRA1BC4          ;BC  138 kV 15P7 Mvar PIRAPORA 1                4 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;01/09/2004;
MGPLE3;MGPLOT0BC1          ;BC 13P8 kV  3P6 Mvar P.LEOPOLDO 3              1 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;03/04/1979;
MGPMSD;MGPMSD1BC1          ;BC  138 kV 16P4 Mvar PATOS MINAS 2             5 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPAT1;MGPMSU0BC1          ;BC 13P8 kV  2P4 Mvar PATOS MINAS 1             1 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPAT1;MGPMSU0BC2          ;BC 13P8 kV  2P4 Mvar PATOS MINAS 1             2 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPAT1;MGPMSU0BC3          ;BC 13P8 kV  3P0 Mvar PATOS MINAS 1             3 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPAT1;MGPMSU0BC4          ;BC 13P8 kV  3P0 Mvar PATOS MINAS 1             4 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPAT1;MGPMSU0BC5          ;BC 13P8 kV  3P6 Mvar PATOS MINAS 1             5 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPAT1;MGPMSU0BC6          ;BC 13P8 kV  3P6 Mvar PATOS MINAS 1             6 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPAT1;MGPMSU1BC7          ;BC  138 kV 19P8 Mvar PATOS MINAS 1             7 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPCN2;MGPNHD1BCC1         ;BC  138 kV 16P4 Mvar PECANHA 2                 1 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPIRA;MGPRRU0BC2          ;BC 13P8 kV  3P0 Mvar PIRAPORA 1                2 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPIRA;MGPRRU0BC3          ;BC 13P8 kV  3P0 Mvar PIRAPORA 1                3 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPATR;MGPTC-0BC1          ;BC 13P8 kV  2P4 Mvar PATROCINIO                1 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPATR;MGPTC-0BC2          ;BC 13P8 kV  2P4 Mvar PATROCINIO                2 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPATR;MGPTC-0BC3          ;BC 13P8 kV  3P6 Mvar PATROCINIO                3 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPATR;MGPTC-0BC4          ;BC 13P8 kV  3P6 Mvar PATROCINIO                4 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPTHD;MGPTHD1BC1          ;BC  138 kV 19P7 Mvar PORTEIRINHA 2             1 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPR1 ;MGPTUU0BC1          ;BC 13P8 kV  2P4 Mvar PARACATU 1                1 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPR1 ;MGPTUU0BC2          ;BC 13P8 kV  2P4 Mvar PARACATU 1                2 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPR1 ;MGPTUU0BC3          ;BC 13P8 kV  3P0 Mvar PARACATU 1                3 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPR1 ;MGPTUU0BC4          ;BC 13P8 kV  3P0 Mvar PARACATU 1                4 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGPR1 ;MGPTUU1BC5          ;BC  138 kV 17P1 Mvar PARACATU 1                5 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGNEV2;MGRBSD0BC1          ;BC 13P8 kV  3P0 Mvar NEVES 2                   1 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGNEV2;MGRBSD0BC3          ;BC 13P8 kV  3P6 Mvar NEVES 2                   3 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGNEV2;MGRBSD0BC5          ;BC 13P8 kV  3P0 Mvar NEVES 2                   5 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGNEV2;MGRBSD0BC6          ;BC 13P8 kV  6P0 Mvar NEVES 2                   6 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGRBST;MGRBST0BC1          ;BC 13P8 kV  6P0 Mvar NEVES 3                   1 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGRBST;MGRBST0BC2          ;BC 13P8 kV  6P0 Mvar NEVES 3                   2 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGRBST;MGRBST0BC3          ;BC 13P8 kV  6P0 Mvar NEVES 3                   3 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSDU ;MGSDU-3BC1          ;BC  345 kV   42 Mvar SANT.DUMONT 2             1 MG                     ;BCP;BAS;BASICA         ;;09/09/9999;;31/07/2010
MGSDU ;MGSDU-3BC2          ;BC  345 kV   42 Mvar SANT.DUMONT 2             2 MG                     ;BCP;BAS;BASICA         ;;09/09/9999;;31/07/2010
MGSGOT;MGSGOT3BC1          ;BC  345 kV  150 Mvar SAO GOTARDO 2             1 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;31/01/2014;15/12/2013;31/12/2013
MGSGOT;MGSGOT3BC2          ;BC  345 kV  150 Mvar SAO GOTARDO 2             2 MG                     ;BCP;BAS;BASICA         ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;30/04/2016;04/03/2016;30/04/2015
MGSLA4;MGSLA41BC1          ;BC  138 kV 24P5 Mvar SETE LAGOAS 4             1 MG                     ;BCP;SUP;SUPERVISAO     ;SETE LAGOAS TRANSMISSORA DE ENERGIA LTDA                       ;29/05/2014;03/06/2014;
MGSLA2;MGSLAD0BC1          ;BC 13P8 kV  3P0 Mvar SETE LAGOAS 2             1 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLA2;MGSLAD0BC2          ;BC 13P8 kV  3P0 Mvar SETE LAGOAS 2             2 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLA2;MGSLAD0BC3          ;BC 13P8 kV  3P0 Mvar SETE LAGOAS 2             3 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLA2;MGSLAD0BC4          ;BC 13P8 kV  3P0 Mvar SETE LAGOAS 2             4 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLA3;MGSLAT0BC1          ;BC 13P8 kV  3P0 Mvar SETE LAGOAS 3             1 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLA3;MGSLAT0BC3          ;BC 13P8 kV  3P0 Mvar SETE LAGOAS 3             3 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLA3;MGSLAT0BC4          ;BC 13P8 kV  3P0 Mvar SETE LAGOAS 3             4 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLA3;MGSLAT1BC2          ;BC  138 kV  300 Mvar SETE LAGOAS 3             2 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLAG;MGSLAU0BC1          ;BC 13P8 kV  3P6 Mvar SETE LAGOAS 1             1 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLAG;MGSLAU0BC2          ;BC 13P8 kV  3P6 Mvar SETE LAGOAS 1             2 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLAG;MGSLAU0BC3          ;BC 13P8 kV  3P6 Mvar SETE LAGOAS 1             3 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLAG;MGSLAU0BC4          ;BC 13P8 kV  3P6 Mvar SETE LAGOAS 1             4 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLZ2;MGSLUD0BC5          ;BC 13P8 kV  3P0 Mvar SANTA LUZIA 2             5 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLZ2;MGSLUD0BC6          ;BC 13P8 kV  3P0 Mvar SANTA LUZIA 2             6 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLZ2;MGSLUD0BC7          ;BC 13P8 kV  3P0 Mvar SANTA LUZIA 2             7 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSLZ2;MGSLUD0BC8          ;BC 13P8 kV  3P0 Mvar SANTA LUZIA 2             8 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSDUM;MGSND-0BC1          ;BC   25 kV  4P8 Mvar SANTOS DUMONT             1 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSDUM;MGSND-0BC2          ;BC   25 kV  4P8 Mvar SANTOS DUMONT             2 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSDUM;MGSND-0BC3          ;BC 13P8 kV  3P0 Mvar SANTOS DUMONT             3 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSDUM;MGSND-0BC4          ;BC   25 kV 9P84 Mvar SANTOS DUMONT             4 MG                     ;BCP;SIM;SIMULACAO      ;CEMIG DISTRIBUIÇÃO S.A.                                        ;;31/12/1990;
MGSTPC;MGSTPC1BC1          ;BC  138 kV  150 Mvar POCOS CALDAS              1 MG                     ;BCP;COM;COMPLEMENTAR   ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;30/12/2011;18/11/2011;28/02/2006
MGSTPC;MGSTPC3RT6          ;BC  345 kV  150 Mvar POCOS CALDAS              2 MG                     ;BCP;BAS;BASICA         ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;31/10/2011;06/11/2011;28/02/2009
MGTAQU;MGTAQU1BC1          ;BC  138 kV   50 Mvar TAQUARIL                 10 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;31/07/2021;;
MGTAQU;MGTAQU1BC2          ;BC  138 kV   50 Mvar TAQUARIL                 11 MG                     ;BCP;SUP;SUPERVISAO     ;CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ;31/07/2021;;
